code4Digits,code6Digits,code8Digits,descriptionBa,descriptionEn,descriptionDe,descriptionHr,descriptionSr,chapter,heading,dutyRate,vatRate,excise,materialComposition,processingMethod,endUse,isActive
7218,7218.99,7218.99.80,– – – – pretkovani,– – – – forged,– – – – geschmiedet,– – – – pretkovani,– – – – pretkovani,72,7218,–,17%,,,,,true
7219,7219.11,7219.11.00,– – debljine veće od 10 mm,– – thickness greater than 10 mm,– – Dicke größer als 10 mm,– – debljine veće od 10 mm,– – debljine veće od 10 mm,72,7219,0,17%,,,,,true
7219,7219.12,7219.12.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.12,7219.12.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.13,7219.13.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.13,7219.13.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.14,7219.14.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.14,7219.14.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.21,7219.21.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.21,7219.21.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.22,7219.22.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.22,7219.22.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.23,7219.23.00,"– – debljine 3 mm i veće, ali manje od 4,75 mm",– – of a thickness of 3 mm and greater but less than 4.75 mm,"– – mit einer Dicke von 3 mm und mehr, aber weniger als 4,75 mm","– – debljine 3 mm i veće, ali manje od 4,75 mm","– – debljine 3 mm i veće, ali manje od 4,75 mm",72,7219,0,17%,,,,,true
7219,7219.24,7219.24.00,– – debljine manje od 3 mm,– – less than 3 mm thick,– – weniger als 3 mm dick,– – debljine manje od 3 mm,– – debljine manje od 3 mm,72,7219,0,17%,,,,,true
7219,7219.31,7219.31.00,"– – debljine 4,75 mm i veće",– – 4.75 mm thick and larger,"– – 4,75 mm dick und größer","– – debljine 4,75 mm i veće","– – debljine 4,75 mm i veće",72,7219,0,17%,,,,,true
7219,7219.32,7219.32.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.32,7219.32.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.33,7219.33.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.33,7219.33.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.34,7219.34.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.34,7219.34.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.35,7219.35.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7219,0,17%,,,,,true
7219,7219.35,7219.35.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7219,0,17%,,,,,true
7219,7219.90,7219.90.20,– – perforirani,– – perforated,– – perforiert,– – perforirani,– – perforirani,72,7219,0,17%,,,,,true
7219,7219.90,7219.90.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7219,–,17%,,,,,true
7220,7220.11,7220.11.00,"– – debljine 4,75 mm i veće",– – 4.75 mm thick and larger,"– – 4,75 mm dick und größer","– – debljine 4,75 mm i veće","– – debljine 4,75 mm i veće",72,7220,–,17%,,,,,true
7220,7220.12,7220.12.00,"– – debljine manje od 4,75 mm",– – less than 4.75 mm thick,"– – weniger als 4,75 mm dick","– – debljine manje od 4,75 mm","– – debljine manje od 4,75 mm",72,7220,–,17%,,,,,true
7220,7220.20,7220.20.21,"– – – 2,5% ili većim",– – – 2.5% or more,"– – – 2,5 % oder mehr","– – – 2,5% ili većim","– – – 2,5% ili većim",72,7220,–,17%,,,,,true
7220,7220.20,7220.20.29,"– – – manjim od 2,5%",– – – less than 2.5%,"– – – weniger als 2,5 %","– – – manjim od 2,5%","– – – manjim od 2,5%",72,7220,–,17%,,,,,true
7220,7220.20,7220.20.41,"– – – 2,5% ili većim",– – – 2.5% or more,"– – – 2,5 % oder mehr","– – – 2,5% ili većim","– – – 2,5% ili većim",72,7220,–,17%,,,,,true
7220,7220.20,7220.20.49,"– – – manjim od 2,5%",– – – less than 2.5%,"– – – weniger als 2,5 %","– – – manjim od 2,5%","– – – manjim od 2,5%",72,7220,–,17%,,,,,true
7220,7220.20,7220.20.81,"– – – 2,5% ili većim",– – – 2.5% or more,"– – – 2,5 % oder mehr","– – – 2,5% ili većim","– – – 2,5% ili većim",72,7220,–,17%,,,,,true
7220,7220.20,7220.20.89,"– – – manjim od 2,5%",– – – less than 2.5%,"– – – weniger als 2,5 %","– – – manjim od 2,5%","– – – manjim od 2,5%",72,7220,–,17%,,,,,true
7220,7220.90,7220.90.20,– – perforirani,– – perforated,– – perforiert,– – perforirani,– – perforirani,72,7220,–,17%,,,,,true
7220,7220.90,7220.90.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7220,–,17%,,,,,true
7221,7221.00,7221.00.10,"– sa masenim udjelom nikla od 2,5% ili većim",– with a mass fraction of nickel of 2.5% or more,"– mit einem Massenanteil an Nickel von 2,5 % oder mehr","– sa masenim udjelom nikla od 2,5% ili većim","– sa masenim udjelom nikla od 2,5% ili većim",72,7221,–,17%,,,,,true
7221,7221.00,7221.00.90,"– sa masenim udjelom nikla manjim od 2,5%",- with a mass fraction of nickel less than 2.5%,"- mit einem Massenanteil an Nickel von weniger als 2,5 %","– sa masenim udjelom nikla manjim od 2,5%","– sa masenim udjelom nikla manjim od 2,5%",72,7221,–,17%,,,,,true
7222,7222.11,7222.11.11,"– – – – 2,5% ili većim",– – – – 2.5% or higher,"– – – – 2,5 % oder höher","– – – – 2,5% ili većim","– – – – 2,5% ili većim",72,7222,–,17%,,,,,true
7222,7222.11,7222.11.19,"– – – – manjim od 2,5%",– – – – less than 2.5%,"– – – – weniger als 2,5 %","– – – – manjim od 2,5%","– – – – manjim od 2,5%",72,7222,–,17%,,,,,true
7222,7222.11,7222.11.81,"– – – – 2,5% ili većim",– – – – 2.5% or higher,"– – – – 2,5 % oder höher","– – – – 2,5% ili većim","– – – – 2,5% ili većim",72,7222,–,17%,,,,,true
7222,7222.11,7222.11.89,"– – – – manjim od 2,5%",– – – – less than 2.5%,"– – – – weniger als 2,5 %","– – – – manjim od 2,5%","– – – – manjim od 2,5%",72,7222,–,17%,,,,,true
7222,7222.19,7222.19.10,"– – – sa masenim udjelom nikla 2,5% ili većim",– – – with a nickel content of 2.5% or more by mass,"– – – mit einem Nickelgehalt von 2,5 % oder mehr (Massenanteil)","– – – sa masenim udjelom nikla 2,5% ili većim","– – – sa masenim udjelom nikla 2,5% ili većim",72,7222,–,17%,,,,,true
7222,7222.19,7222.19.90,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7222,–,17%,,,,,true
7222,7222.20,7222.20.11,"– – – – 2,5% ili većim",– – – – 2.5% or higher,"– – – – 2,5 % oder höher","– – – – 2,5% ili većim","– – – – 2,5% ili većim",72,7222,10,17%,,,,,true
7222,7222.20,7222.20.21,"– – – – 2,5% ili većim",– – – – 2.5% or higher,"– – – – 2,5 % oder höher","– – – – 2,5% ili većim","– – – – 2,5% ili većim",72,7222,10,17%,,,,,true
7222,7222.20,7222.20.31,"– – – – 2,5% ili većim",– – – – 2.5% or higher,"– – – – 2,5 % oder höher","– – – – 2,5% ili većim","– – – – 2,5% ili većim",72,7222,10,17%,,,,,true
7222,7222.20,7222.20.81,"– – – 2,5% ili većim",– – – 2.5% or more,"– – – 2,5 % oder mehr","– – – 2,5% ili većim","– – – 2,5% ili većim",72,7222,10,17%,,,,,true
7222,7222.20,7222.20.89,"– – – manjim od 2,5%",– – – less than 2.5%,"– – – weniger als 2,5 %","– – – manjim od 2,5%","– – – manjim od 2,5%",72,7222,10,17%,,,,,true
7222,7222.30,7222.30.51,"– – – 2,5% ili većim",– – – 2.5% or more,"– – – 2,5 % oder mehr","– – – 2,5% ili većim","– – – 2,5% ili većim",72,7222,10,17%,,,,,true
7222,7222.30,7222.30.91,"– – – manjim od 2,5%",– – – less than 2.5%,"– – – weniger als 2,5 %","– – – manjim od 2,5%","– – – manjim od 2,5%",72,7222,10,17%,,,,,true
7222,7222.30,7222.30.97,– – ostale,– – others,– – andere,– – ostale,– – ostale,72,7222,10,17%,,,,,true
7222,7222.40,7222.40.10,"– – samo toplo valjani, toplo vučeni ili ekstrudirani bez","– – only hot-rolled, hot-drawn or extruded without","– – nur warmgewalzt, warmgezogen oder stranggepresst ohne","– – samo toplo valjani, toplo vučeni ili ekstrudirani bez","– – samo toplo valjani, toplo vučeni ili ekstrudirani bez",72,7222,10,17%,,,,,true
7222,7222.40,7222.40.50,"– – samo hladno oblikovani ili hladno dovršeni, bez","– – cold-formed or cold-finished only, without","– – nur kaltgeformt oder kaltbearbeitet, ohne","– – samo hladno oblikovani ili hladno dovršeni, bez","– – samo hladno oblikovani ili hladno dovršeni, bez",72,7222,10,17%,,,,,true
7222,7222.40,7222.40.90,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7222,10,17%,,,,,true
7223,7223.00,7223.00.11,"– – sa masenim udjelom nikla od 28% ili većim, ali ne","– – with a nickel content by mass of 28% or more, but not","– – mit einem Nickelgehalt von 28 Masseprozent oder mehr, aber nicht","– – sa masenim udjelom nikla od 28% ili većim, ali ne","– – sa masenim udjelom nikla od 28% ili većim, ali ne",72,7223,10,17%,,,,,true
7223,7223.00,7223.00.19,– – ostala,– – other,- - andere,– – ostala,– – ostala,72,7223,10,17%,,,,,true
7223,7223.00,7223.00.91,"– – sa masenim udjelom hroma od 13% ili većim, ali","– – with a chromium content of 13% or more by mass, but","– – mit einem Chromgehalt von 13 Masseprozent oder mehr, aber","– – sa masenim udjelom hroma od 13% ili većim, ali","– – sa masenim udjelom hroma od 13% ili većim, ali",72,7223,10,17%,,,,,true
7223,7223.00,7223.00.99,– – ostala,– – other,- - andere,– – ostala,– – ostala,72,7223,0,17%,,,,,true
